ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;STOCK_EXACTO_BUSQUEDA;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-065-02-01-02;BLACK;V26+V25;84;947.48;C+B+A;275;70;8;[DFSH387006-WHIT-41] 1u (V26) 149d | [DFSH387006-WHIT-41] 1u (V26) 149d | [DFSH387006-BLAC-38] 3u (V26) 149d | [DFSH387006-BLAC-39] 3u (V26) 149d | [DFSH387006-BLAC-41] 1u (V26) 149d | [DFSH387006-BLAC-38] 3u (V26) 149d | [DFSH387006-BLAC-39] 3u (V26) 149d | [DFSH387006-BLAC-41] 1u (V26) 149d | [DFSH387006-BLAC-38] 3u (V26) 149d | [DFSH387006-BLAC-39] 3u (V26) 149d | [DFSH387006-BLAC-41] 1u (V26) 149d | [DFSH387006-BLAC-38] 3u (V26) 149d | [DFSH387006-BLAC-39] 3u (V26) 149d | [DFSH387006-BLAC-41] 1u (V26) 149d;[DFSH387006-WHIT-40] 2u (V26) 149d | [DFSH387006-WHIT-40] 2u (V26) 149d | [DFSH387006-BLAC-36] 1u (V26) 149d | [DFSH387006-BLAC-37] 2u (V26) 149d | [DFSH387006-BLAC-36] 1u (V26) 149d | [DFSH387006-BLAC-37] 2u (V26) 149d | [DFSH387006-BLAC-36] 1u (V26) 149d | [DFSH387006-BLAC-37] 2u (V26) 149d | [DFSH387006-BLAC-36] 1u (V26) 149d | [DFSH387006-BLAC-37] 2u (V26) 149d | [DFSH405003-SILV-36] 1u (V25) 275d | [DFSH405003-SILV-37] 2u (V25) 275d | [DFSH405003-SILV-38] 3u (V25) 275d | [DFSH405003-SILV-39] 3u (V25) 275d | [DFSH405003-SILV-40] 2u (V25) 275d | [DFSH405003-SILV-41] 1u (V25) 275d;[DFSH387006-WHIT-36] 1u (V26) 149d | [DFSH387006-WHIT-37] 2u (V26) 149d | [DFSH387006-WHIT-38] 3u (V26) 149d | [DFSH387006-WHIT-39] 3u (V26) 149d | [DFSH387006-WHIT-36] 1u (V26) 149d | [DFSH387006-WHIT-37] 2u (V26) 149d | [DFSH387006-WHIT-38] 3u (V26) 149d | [DFSH387006-WHIT-39] 3u (V26) 149d | [DFSH387006-BLAC-40] 2u (V26) 149d | [DFSH387006-BLAC-40] 2u (V26) 149d | [DFSH387006-BLAC-40] 2u (V26) 149d | [DFSH387006-BLAC-40] 2u (V26) 149d;
CLABD/Stock/StorageBD/CLA-072-07-01-02;BLACK;I25;144;1210.27;A+C+B;162;120;7;[DFSH370011-BROW-41] 12u (I25) 162d | [DFSH370011-BROW-40] 12u (I25) 162d | [DFSH370011-BROW-40] 12u (I25) 162d | [DFSH370011-BROW-40] 12u (I25) 162d | [DFSH370011-BROW-40] 12u (I25) 162d | [DFSH370011-BROW-39] 12u (I25) 162d | [DFSH370011-BROW-39] 12u (I25) 162d | [DFSH370011-BROW-39] 12u (I25) 162d | [DFSH370011-BROW-39] 12u (I25) 162d | [DFSH370011-BROW-39] 12u (I25) 162d | [DFSH370011-BROW-38] 12u (I25) 162d;[DFSH347009-SILV-38] 3u (I25) 113d | [DFSH347009-SILV-40] 2u (I25) 113d;[DFSH347009-SILV-36] 1u (I25) 113d | [DFSH347009-SILV-37] 2u (I25) 113d | [DFSH347009-SILV-39] 3u (I25) 113d | [DFSH347009-SILV-41] 1u (I25) 113d;
CLABD/Stock/StorageBD/CLA-072-12-01-02;BLACK;I25;22;270.69;B+A+C;191;30;7;[DFSH381001-BEIG-40] 1u (I25) 191d | [DFSH381001-BEIG-38] 2u (I25) 191d;[DFSH381001-BEIG-37] 7u (I25) 191d | [DFSH347009-SILV-38] 3u (I25) 113d | [DFSH347009-SILV-40] 2u (I25) 113d;[DFSH347009-SILV-36] 1u (I25) 113d | [DFSH347009-SILV-37] 2u (I25) 113d | [DFSH347009-SILV-39] 3u (I25) 113d | [DFSH347009-SILV-41] 1u (I25) 113d;
CLABD/Stock/StorageBD/CLA-062-04-01-03;BLACK;I23+I25;38;464.35;C+A+B;121;30;6;[DFSH334011-PINK-38] 1u (I23) 121d | [DFSH347011-SILV-38] 3u (I25) 113d | [DFSH347011-SILV-38] 3u (I25) 113d;[DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d | [DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d;[DFSH334011-BEIG-36] 1u (I23) 121d | [DFSH334011-BEIG-37] 1u (I23) 121d | [DFSH334011-BLAC-38] 4u (I23) 121d | [DFSH334011-BLAC-39] 2u (I23) 121d | [DFSH334011-ORAN-37] 1u (I23) 121d | [DFSH334011-ORAN-38] 1u (I23) 121d | [DFSH334011-ORAN-40] 1u (I23) 121d | [DFSH334011-PINK-41] 2u (I23) 121d | [DFSH347011-SILV-36] 1u (I25) 113d | [DFSH347011-SILV-36] 1u (I25) 113d;
CLABD/Stock/StorageBD/CLA-064-07-01-03;BLACK;V23+I25+V26;78;654.97;B+A+C+D;497;60;6;[DFSH387006-BLAC-41] 1u (V26) 149d | [DFSH387006-BLAC-42] 2u (V26) 149d | [DFSH387006-BLAC-45] 2u (V26) 149d;[NVK33410-0006-39] 4u (V23) 405d | [NVK33410-0006-38] 7u (V23) 405d | [NVK33410-0006-37] 1u (V23) 405d | [NVK33410-0006-40] 3u (V23) 405d | [NVK33410-0269-37] 4u (V23) 405d | [NVK33410-0020-38] 3u (V23) 405d | [NVK33410-0020-39] 4u (V23) 405d | [NVK33410-0020-40] 3u (V23) 405d | [NVK33410-0020-36] 1u (V23) 405d | [NVK33410-0269-38] 9u (V23) 405d | [NVK33410-0269-39] 2u (V23) 405d | [NVK33410-0269-37] 1u (V23) 405d | [DFSH347001-SILV-36] 12u (I25) 497d;[DFSH387006-BLAC-43] 3u (V26) 149d | [DFSH387006-BLAC-44] 3u (V26) 149d | [DFSH387005-PPIN-38] 3u (I25) 149d | [DFSH387005-PPIN-39] 3u (I25) 149d | [DFSH387005-PPIN-40] 2u (I25) 149d | [DFSH387005-PPIN-41] 1u (I25) 149d;[DFSH387006-BLAC-46] 1u (V26) 149d | [DFSH387005-PPIN-36] 1u (I25) 149d | [DFSH387005-PPIN-37] 2u (I25) 149d
CLABD/Stock/StorageBD/CLA-065-05-01-01;BLACK;V26+I25+V24;72;701.32;A+C+D+B;624;60;6;[DFSH387006-BLAC-41] 1u (V26) 149d | [DFSH387006-BLAC-42] 2u (V26) 149d | [DFSH387006-BLAC-45] 2u (V26) 149d | [DFSH387006-WHIT-41] 1u (V26) 149d;[DFSH387006-WHIT-40] 2u (V26) 149d;[DFSH387006-BLAC-43] 3u (V26) 149d | [DFSH387006-BLAC-44] 3u (V26) 149d | [DFSH387005-PPIN-38] 3u (I25) 149d | [DFSH387005-PPIN-39] 3u (I25) 149d | [DFSH387005-PPIN-40] 2u (I25) 149d | [DFSH387005-PPIN-41] 1u (I25) 149d | [DFSH387005-PPIN-38] 3u (I25) 149d | [DFSH387005-PPIN-39] 3u (I25) 149d | [DFSH387005-PPIN-40] 2u (I25) 149d | [DFSH387005-PPIN-41] 1u (I25) 149d | [DFSH387006-WHIT-36] 1u (V26) 149d | [DFSH387006-WHIT-37] 2u (V26) 149d | [DFSH387006-WHIT-38] 3u (V26) 149d | [DFSH387006-WHIT-39] 3u (V26) 149d | [DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d | [DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d;[DFSH387006-BLAC-46] 1u (V26) 149d | [DFSH387005-PPIN-36] 1u (I25) 149d | [DFSH387005-PPIN-37] 2u (I25) 149d | [DFSH387005-PPIN-36] 1u (I25) 149d | [DFSH387005-PPIN-37] 2u (I25) 149d
CLABD/Stock/StorageBD/CLA-067-06-01-02;BLACK;I25;36;526.68;B+A+C;170;30;6;[DFSH401002-PETR-43] 3u (I25) 170d | [DFSH401002-PETR-43] 3u (I25) 170d;[DFSH401002-PETR-41] 1u (I25) 170d | [DFSH401002-PETR-42] 3u (I25) 170d | [DFSH401002-PETR-44] 3u (I25) 170d | [DFSH401002-PETR-45] 2u (I25) 170d | [DFSH401002-PETR-41] 1u (I25) 170d | [DFSH401002-PETR-42] 3u (I25) 170d | [DFSH401002-PETR-44] 3u (I25) 170d | [DFSH401002-PETR-45] 2u (I25) 170d | [DFSH408004-BLAC-39] 3u (I25) 126d | [DFSH408004-BLAC-40] 2u (I25) 126d | [DFSH408004-BLAC-41] 1u (I25) 126d;[DFSH408004-BLAC-36] 1u (I25) 126d | [DFSH408004-BLAC-37] 2u (I25) 126d | [DFSH408004-BLAC-38] 3u (I25) 126d;
CLABD/Stock/StorageBD/CLA-071-08-02-01;BLACK;I25;72;991.15;B+A+C;133;60;6;[DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d;[DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d;[DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d;
CLAGD/Stock/StorageGD/CLA-072-19-01-03;GOLD;V22+I24+V25+I25;125;317.40;D+C+B+A;1078;120;6;[COSH542021-TAUP-26] 10u (I25) 421d | [COSH542083-TAUP-31] 10u (I25) 190d;[COSH283092-MULT-32] 10u (I24) 518d | [COSH283092-MULT-36] 10u (I24) 518d | [COSH283092-MULT-33] 10u (I24) 518d | [BJSH377003-WHIT-38] 3u (V25) 232d | [MV231601-0020-39] 2u (V22) 1078d | [BJSH542021-TAN-24] 10u (I25) 706d;[MV231611-0020-38] 5u (V22) 730d | [COSH283092-MULT-25] 10u (I24) 518d | [COSH283092-MULT-25] 10u (I24) 518d | [COSH283092-MULT-25] 10u (I24) 518d | [MV231611-0020-38] 1u (V22) 730d;[MV231601-0020-41] 2u (V22) 1078d | [MV231601-0020-36] 1u (V22) 1078d | [MV231601-0020-38] 1u (V22) 1078d | [MV231601-0020-37] 2u (V22) 1078d | [MV231601-0020-40] 1u (V22) 1078d | [BJSH377003-WHIT-37] 2u (V25) 232d | [BJSH377003-WHIT-40] 1u (V25) 232d | [BJSH377003-WHIT-32] 1u (V25) 232d | [BJSH377003-WHIT-33] 1u (V25) 232d | [BJSH377003-WHIT-35] 2u (V25) 232d | [BJSH377003-WHIT-36] 2u (V25) 232d | [MV231601-0020-36] 1u (V22) 1078d | [MV231601-0020-40] 3u (V22) 1078d | [MV231601-0020-41] 2u (V22) 1078d | [MV231601-0020-37] 2u (V22) 1078d
CLAGD/Stock/StorageGD/CLA-046-02-01-03;GOLD;V24+I25;38;63.52;C+B+A;211;40;5;[COSH542084-BRON-26] 10u (I25) 178d;[COSH542084-PEWT-26] 10u (I25) 178d | [COSH542084-PEWT-26] 10u (I25) 178d;[BWSH328029-BLAC-38] 1u (V24) 211d | [BWSH328029-BLAC-39] 2u (V24) 211d | [BWSH328029-BLAC-37] 1u (V24) 211d | [BWSH328029-BLAC-41] 1u (V24) 211d | [BWSH328029-MULT-40] 1u (V24) 211d | [BWSH328029-MULT-37] 1u (V24) 211d | [BWSH328029-MULT-36] 1u (V24) 211d;
CLABD/Stock/StorageBD/CLA-054-06-01-03;BLACK;I24+V25+I25;661;2886.82;C+B+A+D;561;190;5;[DFTXSOC007-PURP-36-40] 100u (I24) 561d | [DFTXSOC007-PURP-36-40] 100u (I24) 561d | [DFTXSOC005-PURP-36-40] 100u (I24) 561d | [DFTXSOC005-PURP-36-40] 100u (I24) 561d;[DFTXHOD019-GREE-M] 16u (I24) 344d;[DFTXTSH020-BLACK-M] 5u (I24) 344d | [DFTXTSH020-WHIT-M] 18u (I24) 448d | [DFTXHOD019-GREE-L] 11u (I24) 344d | [DFTXTSH035-WHIT-S] 20u (V25) 275d | [DFTXTSH034-WHIT-S] 24u (V25) 275d | [DFTXTSH027-PINK-M] 20u (V25) 275d | [DFTXTSH038-ANTR-L] 20u (I25) 94d | [DFTXTSH037-WHIT-L] 17u (I25) 94d | [DFTXTSH037-WHIT-M] 17u (I25) 94d | [DFTXTSH036-WHIT-M] 17u (I25) 94d;[DFTXTSH034-WHIT-M] 25u (V25) 275d | [DFTXTSH031-GREY-M] 15u (V25) 275d | [DFTXTSH029-NAVY-M] 16u (V25) 275d | [DFTXTSH027-PINK-L] 20u (V25) 275d
CLABD/Stock/StorageBD/CLA-063-03-03-02;BLACK;I25+V24+V25;90;578.20;A+C+B;576;90;5;[DFSH371004-TAN-37] 12u (I25) 422d | [DFSH371004-TAN-37] 12u (I25) 422d | [DFSH371004-TAN-36] 12u (I25) 422d;[DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d;[DFSH394001-ORAN-36] 1u (V24) 561d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH394001-ORAN-36] 1u (V24) 561d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH394001-ORAN-36] 1u (V24) 561d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH394001-ORAN-36] 1u (V24) 561d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH394001-ORAN-36] 1u (V24) 561d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH394001-BLAC-36] 1u (V25) 561d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d;
CLABD/Stock/StorageBD/CLA-066-02-01-02;BLACK;I25;64;734.63;B+A+C;149;60;5;[DFSH321102-BEIG-39] 3u (I25) 149d;[DFSH321102-BEIG-36] 1u (I25) 149d | [DFSH321102-BEIG-37] 2u (I25) 149d | [DFSH321102-BEIG-38] 3u (I25) 149d | [DFSH321102-BEIG-40] 2u (I25) 149d | [DFSH321101-BLAC-36] 1u (I25) 149d | [DFSH321101-BLAC-38] 3u (I25) 149d | [DFSH321101-BLAC-39] 3u (I25) 149d | [DFSH321102-BEIG-40] 10u (I25) 149d | [DFSH321102-BEIG-38] 10u (I25) 149d | [DFSH321102-BEIG-38] 10u (I25) 149d | [DFSH321102-BEIG-38] 10u (I25) 149d;[DFSH321102-BEIG-41] 1u (I25) 149d | [DFSH321101-BLAC-37] 2u (I25) 149d | [DFSH321101-BLAC-40] 2u (I25) 149d | [DFSH321101-BLAC-41] 1u (I25) 149d;
CLABD/Stock/StorageBD/CLA-066-02-02-01;BLACK;I25;90;1040.62;B+A+C;149;80;5;[DFSH321102-BEIG-39] 3u (I25) 149d | [DFSH321102-BEIG-39] 3u (I25) 149d | [DFSH321102-BEIG-39] 3u (I25) 149d | [DFSH321102-BEIG-39] 3u (I25) 149d | [DFSH321102-BEIG-39] 10u (I25) 149d;[DFSH321102-BEIG-36] 1u (I25) 149d | [DFSH321102-BEIG-37] 2u (I25) 149d | [DFSH321102-BEIG-38] 3u (I25) 149d | [DFSH321102-BEIG-40] 2u (I25) 149d | [DFSH321102-BEIG-36] 1u (I25) 149d | [DFSH321102-BEIG-37] 2u (I25) 149d | [DFSH321102-BEIG-38] 3u (I25) 149d | [DFSH321102-BEIG-40] 2u (I25) 149d | [DFSH321102-BEIG-36] 1u (I25) 149d | [DFSH321102-BEIG-37] 2u (I25) 149d | [DFSH321102-BEIG-38] 3u (I25) 149d | [DFSH321102-BEIG-40] 2u (I25) 149d | [DFSH321102-BEIG-36] 1u (I25) 149d | [DFSH321102-BEIG-37] 2u (I25) 149d | [DFSH321102-BEIG-38] 3u (I25) 149d | [DFSH321102-BEIG-40] 2u (I25) 149d | [DFSH321101-BLAC-36] 1u (I25) 149d | [DFSH321101-BLAC-38] 3u (I25) 149d | [DFSH321101-BLAC-39] 3u (I25) 149d | [DFSH321102-BEIG-38] 10u (I25) 149d | [DFSH321102-BEIG-36] 10u (I25) 149d;[DFSH321102-BEIG-41] 1u (I25) 149d | [DFSH321102-BEIG-41] 1u (I25) 149d | [DFSH321102-BEIG-41] 1u (I25) 149d | [DFSH321102-BEIG-41] 1u (I25) 149d | [DFSH321101-BLAC-37] 2u (I25) 149d | [DFSH321101-BLAC-40] 2u (I25) 149d | [DFSH321101-BLAC-41] 1u (I25) 149d;
CLABD/Stock/StorageBD/CLA-070-03-02-03;GOLD;V25+I25+I24;55;641.97;C+B+A;576;50;5;[DFSH370004-BLAC-41] 6u (I25) 168d | [DFSH321086-OFFW-43] 5u (I25) 527d | [DFSH321086-OFFW-41] 1u (I25) 527d | [DFSH370011-BLAC-36] 12u (I25) 451d;[DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d | [DFSH321086-OFFW-42] 4u (I25) 527d | [DFSH321086-OFFW-45] 1u (I25) 527d | [DFSH321086-OFFW-44] 1u (I25) 527d | [DFTXHOD019-BROW-L] 16u (I24) 448d;[DFSH394001-BLAC-36] 1u (V25) 576d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d;
CLABD/Stock/StorageBD/CLA-050-04-03-03;BLACK;I25;60;833.22;B+A+C;133;50;4;[DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d | [DFSH391013-BLAC-38] 3u (I25) 133d;[DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d | [DFSH391013-BLAC-36] 1u (I25) 133d | [DFSH391013-BLAC-37] 2u (I25) 133d | [DFSH391013-BLAC-39] 3u (I25) 133d | [DFSH391013-BLAC-40] 2u (I25) 133d;[DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391013-BLAC-41] 1u (I25) 133d | [DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;
CLABD/Stock/StorageBD/CLA-066-08-01-03;BLACK;I24+I21+V26+V25+I25;102;1705.32;A+C+B;526;90;4;[DFSH347003_-BLAC-39] 6u (I24) 497d | [DFSH375001-TAUP-37] 1u (I24) 303d | [DFSH387006-BLAC-45] 4u (V26) 254d | [DFSH371004-BLAC-41] 12u (I25) 402d | [DFSH371004-BLAC-36] 12u (I25) 402d | [DFSH370004-BLAC-37] 12u (I25) 526d | [DFSH370004-BLAC-37] 12u (I25) 526d | [DFSH371004-TAN-41] 12u (I25) 360d | [DFSH371004-TAN-41] 12u (I25) 360d | [DFSH371004-TAN-39] 12u (I25) 360d;[DFSH387007-BLAC-36] 2u (V25) 310d;[LIK22018-0020-40] 1u (I21) 385d | [DFSH387006-BLAC-44] 3u (V26) 254d | [LI330261-0334-38] 1u (I21) 388d;
CLABD/Stock/StorageBD/CLA-072-06-01-03;BLACK;V25+I25;108;1602.11;B+C+A;301;90;4;[DFSH347011-SILV-38] 3u (I25) 113d | [DFSH347011-SILV-38] 3u (I25) 113d | [DFSH347011-SILV-38] 3u (I25) 113d | [DFSH347011-SILV-38] 3u (I25) 113d;[DFSH397002-DOTT-36] 1u (V25) 301d | [DFSH397002-DOTT-37] 2u (V25) 301d | [DFSH397002-DOTT-38] 3u (V25) 301d | [DFSH397002-DOTT-39] 3u (V25) 301d | [DFSH397002-DOTT-40] 2u (V25) 301d | [DFSH397002-DOTT-41] 1u (V25) 301d | [DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d | [DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d | [DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d | [DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d | [DFSH347011-GOLD-37] 2u (I25) 113d | [DFSH347011-GOLD-38] 3u (I25) 113d | [DFSH347011-GOLD-39] 3u (I25) 113d | [DFSH347011-GOLD-40] 2u (I25) 113d | [DFSH347011-GOLD-41] 1u (I25) 113d | [DFSH347011-GOLD-37] 2u (I25) 113d | [DFSH347011-GOLD-38] 3u (I25) 113d | [DFSH347011-GOLD-39] 3u (I25) 113d | [DFSH347011-GOLD-40] 2u (I25) 113d | [DFSH347011-GOLD-41] 1u (I25) 113d | [DFSH347011-GOLD-37] 2u (I25) 113d | [DFSH347011-GOLD-38] 3u (I25) 113d | [DFSH347011-GOLD-39] 3u (I25) 113d | [DFSH347011-GOLD-40] 2u (I25) 113d | [DFSH347011-GOLD-41] 1u (I25) 113d | [DFSH347011-GOLD-37] 2u (I25) 113d | [DFSH347011-GOLD-38] 3u (I25) 113d | [DFSH347011-GOLD-39] 3u (I25) 113d | [DFSH347011-GOLD-40] 2u (I25) 113d | [DFSH347011-GOLD-41] 1u (I25) 113d;[DFSH347011-SILV-36] 1u (I25) 113d | [DFSH347011-SILV-36] 1u (I25) 113d | [DFSH347011-SILV-36] 1u (I25) 113d | [DFSH347011-SILV-36] 1u (I25) 113d | [DFSH347011-GOLD-36] 1u (I25) 113d | [DFSH347011-GOLD-36] 1u (I25) 113d | [DFSH347011-GOLD-36] 1u (I25) 113d | [DFSH347011-GOLD-36] 1u (I25) 113d;
CLABD/Stock/StorageBD/CLA-055-01-01-01;BLACK;I24+I22+V22+I23+V23;708;3216.35;B+A+C;365;120;2;[DFTXPUF005-BLAC-L] 4u (I22) 155d | [DFAC05000-BLAC] 500u (V23) 217d;[DFTXHOD021-GREY-M] 17u (I24) 365d | [DFTXHOD021-GREY-M] 17u (I24) 365d | [DFTXHOD021-WINE-M] 15u (I24) 365d | [DFTXSWE013-GREY-S] 26u (I24) 365d | [DFTXHOD020-BLUE-M] 16u (I24) 365d | [DFTXHOD019-WINE-XL] 15u (I24) 365d | [DFTXHOD019-WINE-M] 16u (I24) 365d | [DFTXPUF005-NAVY-XS] 10u (I24) 155d | [DFACSC2304-BLAC] 28u (I23) 30d;[DFKCAS0104-Iphone 11 Pro] 1u (V22) 64d | [DFKCAS0101-Iphone 11/XR] 1u (V22) 64d | [DFKCAS0103-Iphone X/XS] 1u (V22) 64d | [DFKCAS0103-Iphone 6/7/8] 9u (V22) 64d | [DFKCAS0106-0058-Iphone 6/7/8 Pro] 32u (V22) 64d;
