ID_UBICACION;MARCA;STOCK_TOTAL;VALOR_STOCK_€;CLASES;DIAS_MAX;OCUPACION_%;DETALLE_CONTENIDO
CLAGD/Stock/StorageGD/CLA-043-05-01-02;GOLD;62;0.00;A+D;549;60;[BJSH542020-TAUP-36] 10u (395d) | [BJSH542020-TAUP-36] 10u (395d) | [BJSH542020-TAUP-36] 10u (395d) | [COSH249005-GREY-33] 12u (549d) | [BJSH542020-BLAC-33] 10u (444d) | [BJSH542020-BLAC-35] 10u (444d)
CLAGD/Stock/StorageGD/CLA-043-05-01-03;GOLD;29;0.00;A+B;725;30;[BJSH542020-TAUP-33] 10u (702d) | [BJSH542020-TAUP-22] 9u (725d) | [BJSH542020-BLAC-35] 10u (444d)
CLAGD/Stock/StorageGD/CLA-043-05-02-01;GOLD;60;0.00;A+B;416;60;[BJSH542090-GOLD-40] 10u (354d) | [BJSH542090-GOLD-38] 10u (354d) | [BJSH542090-GOLD-37] 10u (354d) | [BJSH542090-GOLD-37] 10u (354d) | [BJSH542020-TAUP-34] 10u (416d) | [BJSH542020-TAUP-34] 10u (416d)
CLAGD/Stock/StorageGD/CLA-043-05-02-02;GOLD;50;0.00;B+A;432;50;[BJSH543001-TAUP-35] 10u (383d) | [BJSH543001-TAUP-34] 10u (383d) | [COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d) | [BJSH542020-TAUP-34] 10u (416d)
CLAGD/Stock/StorageGD/CLA-043-05-02-03;GOLD;60;0.00;A;416;60;[BJSH542020-TAN-33] 10u (407d) | [BJSH542020-TAUP-37] 10u (407d) | [BJSH542020-TAUP-37] 10u (407d) | [BJSH542020-TAUP-37] 10u (407d) | [BJSH542020-TAUP-36] 10u (407d) | [BJSH542020-TAUP-34] 10u (416d)
CLAGD/Stock/StorageGD/CLA-043-05-03-01;GOLD;70;0.00;B;432;70;[COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d) | [COSH542020-TAUP-34] 10u (432d)
CLAGD/Stock/StorageGD/CLA-043-05-03-02;GOLD;140;0.00;A;432;140;[COSH542020-TAN-31] 10u (432d) | [COSH542020-TAN-30] 10u (432d) | [COSH542020-TAN-30] 10u (432d) | [COSH542020-TAN-29] 10u (432d) | [COSH542020-TAN-29] 10u (432d) | [COSH542020-TAN-29] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d)
CLAGD/Stock/StorageGD/CLA-043-05-03-03;GOLD;160;0.00;A;432;160;[COSH542020-TAN-31] 10u (432d) | [COSH542020-TAN-31] 10u (432d) | [COSH542020-TAN-31] 10u (432d) | [COSH542020-TAN-31] 10u (432d) | [COSH542020-TAN-30] 10u (432d) | [COSH542020-TAN-30] 10u (432d) | [COSH542020-TAN-30] 10u (432d) | [COSH542020-TAN-29] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-28] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d) | [COSH542020-TAN-27] 10u (432d)
CLAGD/Stock/StorageGD/CLA-043-06-01-03;GOLD;84;0.00;B+A+D+C;522;80;[COSH283092-MULT-31] 10u (513d) | [OSSH129008-TAN-22] 2u (512d) | [OSSH129008-TAN-23] 2u (512d) | [OSSH129008-TAN-24] 2u (512d) | [OSSH129008-TAN-25] 2u (512d) | [OSSH129008-TAN-26] 2u (512d) | [OSSH129008-TAN-27] 2u (512d) | [COSH264004-NAVY-32] 10u (522d) | [COSH264004-NAVY-26] 10u (522d) | [COSH300105-WHIT-34] 1u (177d) | [COSH300105-WHIT-33] 1u (177d) | [COSH300105-WHIT-32] 1u (177d) | [COSH300105-WHIT-31] 1u (177d) | [COSH300105-WHIT-25] 1u (177d) | [COSH300105-WHIT-29] 1u (177d) | [COSH300105-WHIT-35] 1u (177d) | [COSH300105-WHIT-36] 1u (177d) | [COSH300105-WHIT-28] 1u (177d) | [COSH300105-WHIT-27] 1u (177d) | [COSH300105-WHIT-26] 1u (177d) | [MV232105-0021-40] 1u (415d) | [MV232105-0021-41] 1u (415d) | [MV232105-0021-38] 2u (415d) | [MV232104-0021-39] 2u (415d) | [MV232104-0021-40] 1u (415d) | [MV232104-0021-37] 2u (415d) | [MV231508-0160-38] 5u (415d) | [MV231508-0160-36] 1u (415d) | [MV231508-0160-40] 2u (415d) | [MV231508-0160-37] 2u (415d) | [MV231508-0160-41] 1u (415d) | [MV231508-0160-39] 1u (415d) | [COSH283108-MULT-31] 10u (341d)
CLAGD/Stock/StorageGD/CLA-043-06-02-01;GOLD;70;0.00;A+B;432;70;[COSH542020-TAN-26] 10u (432d) | [COSH542020-TAN-25] 10u (432d) | [COSH542020-TAN-24] 10u (432d) | [COSH542020-TAN-24] 10u (432d) | [COSH542020-TAN-23] 10u (432d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-25] 10u (431d)
CLAGD/Stock/StorageGD/CLA-043-06-02-02;GOLD;70;0.00;A;431;70;[COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-24] 10u (431d) | [COSH542021-TAUP-24] 10u (431d) | [COSH542021-TAUP-24] 10u (431d) | [COSH542021-TAUP-24] 10u (431d)
CLAGD/Stock/StorageGD/CLA-043-06-03-02;GOLD;70;0.00;C;725;70;[MV232305-0037-40] 10u (725d) | [MV232305-0037-38] 10u (725d) | [MV232305-0020-41] 10u (725d) | [MV232305-0020-39] 10u (725d) | [MV232305-0020-38] 10u (725d) | [MV232305-0020-37] 10u (725d) | [MV232305-0020-36] 10u (725d)
CLAGD/Stock/StorageGD/CLA-043-06-03-03;GOLD;60;0.00;A;432;60;[COSH542020-TAN-34] 10u (432d) | [COSH542020-TAN-34] 10u (432d) | [COSH542020-TAN-34] 10u (432d) | [COSH542020-TAN-34] 10u (432d) | [COSH542020-TAN-34] 10u (432d) | [COSH542020-TAN-34] 10u (432d)
CLAGD/Stock/StorageGD/CLA-043-07-01-02;GOLD;20;0.00;B;725;20;[COSH261029-NAVY-28] 10u (327d) | [KV130212-0371-35] 10u (725d)
CLAGD/Stock/StorageGD/CLA-043-07-01-03;GOLD;40;0.00;B;725;40;[KV130212-0371-35] 10u (725d) | [KV130212-0371-35] 10u (725d) | [KV130212-0371-34] 10u (725d) | [COSH261029-NAVY-30] 10u (327d)
CLAGD/Stock/StorageGD/CLA-043-07-02-01;GOLD;51;0.00;B+A;627;50;[KV121557-0052-34] 11u (627d) | [COSH283005-WHIT-31] 10u (522d) | [COSH283005-WHIT-31] 10u (522d) | [BJSH542020-BLAC-37] 10u (444d) | [BJSH542020-BLAC-34] 10u (444d)
CLAGD/Stock/StorageGD/CLA-043-07-02-03;GOLD;30;0.00;B;432;30;[COSH542090-GOLD-36] 10u (432d) | [COSH542090-GOLD-35] 10u (432d) | [BJSH542020-NAVY-34] 10u (432d)
CLAGD/Stock/StorageGD/CLA-043-08-01-01;GOLD;53;0.00;D+C+B+A;450;40;[MV231508-0160-38] 3u (352d) | [MV231508-0160-40] 2u (352d) | [MV231508-0160-37] 3u (352d) | [MV231508-0160-39] 3u (352d) | [MV231507-0001-39] 2u (352d) | [MV231507-0001-38] 2u (352d) | [BJSH543008-BLAC-35] 10u (450d) | [OSSX102098-BLAC-24] 2u (241d) | [OSSX102098-BLAC-21] 2u (241d) | [OSSX102098-BLAC-23] 2u (241d) | [OSSX102098-BLAC-20] 1u (241d) | [OSSP122073-NAVY-21] 1u (241d) | [OSSP122032-NAVY-25] 2u (241d) | [OSSP122032-NAVY-23] 2u (241d) | [OSSX102103-PINK-26] 1u (241d) | [COSP265068-PLOM-31] 1u (241d) | [OSSP122073-BLAC-24] 1u (241d) | [OSSP122073-BLAC-20] 1u (241d) | [OSSP122073-NAVY-23] 1u (241d) | [OSSP122073-NAVY-22] 1u (241d) | [COSH542020-TAN-28] 10u (432d)
CLAGD/Stock/StorageGD/CLA-043-08-01-02;GOLD;46;0.00;B+D+C;725;40;[NV128325-0001-32] 1u (229d) | [NV128325-0001-33] 1u (229d) | [NV128325-0001-35] 1u (229d) | [NV128325-0001-34] 1u (229d) | [NV128325-0001-27] 1u (229d) | [NV128325-0001-36] 1u (229d) | [NV128325-0001-31] 2u (229d) | [NV128325-0001-30] 2u (229d) | [NV128325-0001-29] 1u (229d) | [NV128325-0001-28] 1u (229d) | [NV128325-0001-32] 1u (229d) | [NV128325-0001-33] 1u (229d) | [NV128325-0001-35] 1u (229d) | [NV128325-0001-34] 1u (229d) | [NV128325-0001-27] 1u (229d) | [NV128325-0001-36] 1u (229d) | [NV128325-0001-31] 2u (229d) | [NV128325-0001-30] 2u (229d) | [NV128325-0001-29] 1u (229d) | [NV128325-0001-28] 1u (229d) | [MV232301-0020-38] 10u (725d) | [COSH300105-WHIT-25] 1u (123d) | [COSH300105-WHIT-26] 1u (123d) | [COSH300105-WHIT-27] 1u (123d) | [COSH300105-WHIT-28] 1u (123d) | [COSH300105-WHIT-29] 1u (123d) | [COSH300105-WHIT-30] 1u (123d) | [COSH300105-WHIT-31] 1u (123d) | [COSH300105-WHIT-32] 1u (123d) | [COSH300105-WHIT-33] 1u (123d) | [COSH300105-WHIT-34] 1u (123d) | [COSH300105-WHIT-35] 1u (123d) | [COSH300105-WHIT-36] 1u (123d)
CLAGD/Stock/StorageGD/CLA-043-09-01-03;GOLD;68;0.00;A+D+C+B;725;70;[BJSH542076-BLAC-30] 10u (579d) | [COSH249005-GREY-36] 12u (725d) | [MV232301-0020-40] 10u (725d) | [MV232301-0020-38] 10u (725d) | [COSH249005-GREY-34] 12u (725d) | [NV126509-0207-27] 2u (369d) | [NV128333-0001-34] 12u (725d)
CLAGD/Stock/StorageGD/CLA-043-09-02-01;GOLD;60;0.00;A;430;60;[BJSH542020-TAN-35] 10u (430d) | [BJSH542020-TAN-35] 10u (430d) | [BJSH542020-TAN-35] 10u (430d) | [BJSH542020-TAN-34] 10u (430d) | [BJSH542020-TAN-33] 10u (430d) | [BJSH542020-TAN-33] 10u (369d)
CLAGD/Stock/StorageGD/CLA-043-09-02-02;GOLD;50;0.00;A;431;50;[COSH542021-TAUP-27] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-23] 10u (431d)
CLAGD/Stock/StorageGD/CLA-043-09-02-03;GOLD;66;0.00;B+C;522;60;[COSH283093-WHIT-35] 5u (214d) | [COSH283093-WHIT-36] 4u (214d) | [COSH283093-BLAC-35] 5u (214d) | [COSH283093-BLAC-36] 4u (214d) | [COSH264004-NAVY-29] 1u (421d) | [COSH264004-NAVY-30] 2u (421d) | [COSH264004-NAVY-31] 2u (421d) | [COSH264004-NAVY-32] 2u (421d) | [COSH264004-NAVY-33] 2u (421d) | [COSH264004-NAVY-34] 1u (421d) | [COSH264004-NAVY-35] 1u (421d) | [COSH264004-NAVY-36] 1u (421d) | [COSH264004-NAVY-29] 1u (421d) | [COSH264004-NAVY-30] 2u (421d) | [COSH264004-NAVY-31] 2u (421d) | [COSH264004-NAVY-32] 2u (421d) | [COSH264004-NAVY-33] 2u (421d) | [COSH264004-NAVY-34] 1u (421d) | [COSH264004-NAVY-35] 1u (421d) | [COSH264004-NAVY-36] 1u (421d) | [COSH264004-NAVY-29] 1u (522d) | [COSH264004-NAVY-30] 2u (522d) | [COSH264004-NAVY-31] 2u (522d) | [COSH264004-NAVY-32] 2u (522d) | [COSH264004-NAVY-33] 2u (522d) | [COSH264004-NAVY-34] 1u (522d) | [COSH264004-NAVY-35] 1u (522d) | [COSH264004-NAVY-36] 1u (522d) | [COSH264004-NAVY-29] 1u (411d) | [COSH264004-NAVY-30] 2u (411d) | [COSH264004-NAVY-31] 2u (411d) | [COSH264004-NAVY-32] 2u (411d) | [COSH264004-NAVY-33] 2u (411d) | [COSH264004-NAVY-34] 1u (411d) | [COSH264004-NAVY-35] 1u (411d) | [COSH264004-NAVY-36] 1u (411d)
CLAGD/Stock/StorageGD/CLA-043-09-03-03;GOLD;150;0.00;A;432;150;[COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d) | [COSH542020-TAUP-29] 10u (432d)
CLAGD/Stock/StorageGD/CLA-044-01-01-01;GOLD;51;0.00;A+D+C;373;50;[BJSH542020-TAN-34] 10u (299d) | [BJSH542020-TAN-34] 10u (299d) | [BJSH542020-TAN-33] 10u (299d) | [OSSH143088-WHIT-20] 1u (313d) | [OSSH143088-WHIT-21] 1u (313d) | [OSSH143088-WHIT-22] 2u (313d) | [OSSH143088-WHIT-23] 2u (313d) | [OSSH143088-WHIT-24] 2u (313d) | [OSSH143088-WHIT-25] 2u (313d) | [OSSH143088-WHIT-26] 2u (313d) | [MV128399-0001-38] 9u (373d)
CLAGD/Stock/StorageGD/CLA-044-01-01-03;GOLD;40;0.00;B+D;579;40;[COSH264005-BLAC-25] 10u (229d) | [BJSH387001-WHIT-32] 1u (327d) | [BJSH387001-WHIT-33] 1u (327d) | [BJSH387001-WHIT-34] 1u (327d) | [BJSH387001-WHIT-35] 2u (327d) | [BJSH387001-WHIT-36] 2u (327d) | [BJSH387001-WHIT-37] 2u (327d) | [BJSH387001-WHIT-38] 1u (327d) | [BJSH387001-WHIT-39] 1u (327d) | [BJSH387001-WHIT-40] 1u (327d) | [KI229004-0022-36] 1u (579d) | [KI229004-0022-37] 2u (579d) | [KI229004-0022-38] 2u (579d) | [KI229004-0022-39] 2u (579d) | [KI229004-0022-40] 1u (579d) | [KI229004-0022-41] 1u (579d) | [KI229004-0022-36] 1u (579d) | [KI229004-0022-37] 2u (579d) | [KI229004-0022-38] 2u (579d) | [KI229004-0022-39] 2u (579d) | [KI229004-0022-40] 1u (579d) | [KI229004-0022-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-044-02-01-03;GOLD;95;0.00;D+B+C;579;100;[NV234401-0020-36] 2u (579d) | [NV234401-0020-37] 3u (579d) | [NV234401-0020-38] 2u (579d) | [NV234401-0020-39] 1u (579d) | [NV234401-0020-40] 1u (579d) | [NV234401-0020-36] 2u (579d) | [NV234401-0020-37] 3u (579d) | [NV234401-0020-38] 2u (579d) | [NV234401-0020-39] 1u (579d) | [NV234401-0020-40] 1u (579d) | [NV234402-0207-36] 1u (579d) | [NV234402-0207-37] 2u (579d) | [NV234402-0207-38] 2u (579d) | [NV234402-0207-39] 2u (579d) | [NV234402-0207-40] 1u (579d) | [NV234402-0207-41] 1u (579d) | [NV234402-0207-36] 1u (579d) | [NV234402-0207-37] 2u (579d) | [NV234402-0207-38] 2u (579d) | [NV234402-0207-39] 2u (579d) | [NV234402-0207-40] 1u (579d) | [NV234402-0207-41] 1u (579d) | [NV234402-0020-36] 1u (579d) | [NV234402-0020-37] 2u (579d) | [NV234402-0020-38] 2u (579d) | [NV234402-0020-39] 2u (579d) | [NV234402-0020-40] 1u (579d) | [NV234402-0020-41] 1u (579d) | [NV234402-0020-36] 1u (579d) | [NV234402-0020-37] 2u (579d) | [NV234402-0020-38] 2u (579d) | [NV234402-0020-39] 2u (579d) | [NV234402-0020-40] 1u (579d) | [NV234402-0020-41] 1u (579d) | [MV232310-0026-36] 2u (579d) | [MV232310-0026-37] 2u (579d) | [MV232310-0026-38] 2u (579d) | [MV232310-0026-39] 2u (579d) | [MV232310-0026-40] 1u (579d) | [COSH264020-WHIT-27] 10u (299d) | [COSH264013-MULT-29] 10u (299d) | [HI222003-0399-36] 1u (579d) | [HI222003-0399-37] 2u (579d) | [HI222003-0399-38] 3u (579d) | [HI222003-0399-39] 3u (579d) | [HI222003-0399-40] 2u (579d) | [HI222003-0399-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-044-03-01-01;GOLD;52;0.00;C+D+B;877;50;[BJSH586083-WHIT-34] 1u (585d) | [BJSH586083-WHIT-35] 1u (585d) | [BJSH586083-WHIT-38] 6u (585d) | [BJSH586083-WHIT-39] 3u (585d) | [NV230045-0020-36] 1u (877d) | [NV230045-0020-37] 2u (877d) | [NV230045-0020-38] 2u (877d) | [NV230045-0020-39] 2u (877d) | [NV230045-0020-40] 1u (877d) | [NV230045-0020-41] 1u (877d) | [NV230055-0001-36] 1u (376d) | [NV230045-0001-36] 1u (877d) | [NV230055-0001-37] 1u (877d) | [NV230055-0001-38] 2u (877d) | [NV230055-0001-39] 1u (877d) | [NV230055-0001-40] 1u (877d) | [NV230045-0001-41] 1u (376d) | [NV230055-0001-41] 1u (877d) | [NV551755-0001-32] 1u (584d) | [NV551755-0001-33] 1u (584d) | [NV551755-0001-34] 1u (584d) | [NV551755-0001-35] 2u (584d) | [NV551755-0001-36] 1u (584d) | [NV551755-0001-37] 2u (584d) | [NV551755-0001-38] 2u (584d) | [NV551755-0001-39] 1u (584d) | [NV230069-0160-41] 1u (877d) | [COSH265054-SILV-25] 1u (585d) | [COSH265054-SILV-27] 2u (585d) | [COSH265054-SILV-28] 1u (585d) | [COSH265054-SILV-31] 4u (585d) | [COSH265054-SILV-33] 1u (585d) | [COSH265037-PINK-24] 1u (585d) | [COSH265037-SILV-33] 1u (585d)
CLAGD/Stock/StorageGD/CLA-044-03-01-02;GOLD;142;0.00;B+C;513;120;[COSH542020-NAVY-35] 10u (296d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (513d) | [OSSH127004-SILV-23] 1u (513d) | [OSSH127004-SILV-24] 1u (513d) | [OSSH127004-SILV-25] 2u (513d) | [OSSH127004-SILV-26] 2u (513d) | [OSSH127004-SILV-27] 2u (513d) | [OSSH127004-SILV-28] 2u (513d) | [OSSH127004-SILV-29] 1u (513d) | [OSSH127004-SILV-22] 1u (381d) | [OSSH127004-SILV-23] 1u (381d) | [OSSH127004-SILV-24] 1u (381d) | [OSSH127004-SILV-25] 2u (381d) | [OSSH127004-SILV-26] 2u (381d) | [OSSH127004-SILV-27] 2u (381d) | [OSSH127004-SILV-28] 2u (381d) | [OSSH127004-SILV-29] 1u (381d)
CLAGD/Stock/StorageGD/CLA-044-04-01-01;GOLD;95;0.00;C+A+B+D;725;90;[MV231605-0001-39] 12u (725d) | [MV231605-0001-40] 12u (725d) | [BJSH542020-TAUP-40] 10u (156d) | [BJSH542020-TAUP-39] 10u (156d) | [BJSH542020-TAUP-38] 10u (156d) | [COSH542020-TAN-23] 10u (295d) | [MV232104-0021-38] 3u (295d) | [MV232104-0021-39] 3u (295d) | [MV232104-0021-37] 1u (60d) | [BJSH387001-BLAC-32] 1u (327d) | [BJSH387001-BLAC-33] 1u (327d) | [BJSH387001-BLAC-34] 1u (327d) | [BJSH387001-BLAC-35] 2u (327d) | [BJSH387001-BLAC-36] 2u (327d) | [BJSH387001-BLAC-37] 2u (327d) | [BJSH387001-BLAC-38] 1u (327d) | [BJSH387001-BLAC-39] 1u (327d) | [BJSH387001-BLAC-40] 1u (327d) | [BJSH355001-OFFW-34] 12u (620d)
CLAGD/Stock/StorageGD/CLA-044-04-01-03;GOLD;74;0.00;B+A+C+D;620;70;[COSH542065-TAN-32] 10u (432d) | [COSH542065-TAN-29] 10u (432d) | [BJSH355001-OFFW-36] 12u (620d) | [BJSH355001-OFFW-33] 12u (620d) | [COSH261030-PINK-30] 10u (170d) | [COSH261030-PINK-29] 10u (170d) | [COSH261030-PINK-29] 10u (170d)
CLAGD/Stock/StorageGD/CLA-044-05-01-01;GOLD;74;0.00;B+D+A;513;70;[BJSH376001-WHIT-30] 1u (313d) | [BJSH376001-WHIT-31] 1u (313d) | [BJSH376001-WHIT-32] 1u (313d) | [BJSH376001-WHIT-33] 1u (313d) | [BJSH376001-WHIT-34] 1u (313d) | [BJSH376001-WHIT-35] 1u (313d) | [BJSH376001-WHIT-36] 1u (313d) | [BJSH376001-WHIT-37] 1u (313d) | [BJSH376001-WHIT-38] 1u (313d) | [BJSH376001-WHIT-39] 1u (313d) | [BJSH376001-WHIT-40] 1u (313d) | [BJSH376001-WHIT-41] 1u (313d) | [BJSH376001-BEIG-30] 1u (313d) | [BJSH376001-BEIG-31] 1u (313d) | [BJSH376001-BEIG-32] 1u (313d) | [BJSH376001-BEIG-33] 1u (313d) | [BJSH376001-BEIG-34] 1u (313d) | [BJSH376001-BEIG-35] 1u (313d) | [BJSH376001-BEIG-36] 1u (313d) | [BJSH376001-BEIG-37] 1u (313d) | [BJSH376001-BEIG-38] 1u (313d) | [BJSH376001-BEIG-39] 1u (313d) | [BJSH376001-BEIG-40] 1u (313d) | [BJSH376001-BEIG-41] 1u (313d) | [BJSH542020-TAN-41] 10u (156d) | [BJSH542020-TAN-37] 10u (156d) | [BJSH542020-TAN-41] 10u (185d) | [COSH283092-MULT-29] 10u (513d) | [COSH283092-MULT-29] 10u (513d)
